library,function,class,line,file,parent_function
tensorflow_privacy.privacy.optimizers.dp_optimizer,dp_optimizer.make_gaussian_optimizer_class,,326,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py,testWriteOutAndReloadAdam
tensorflow_privacy.privacy.optimizers.dp_optimizer,dp_optimizer.make_gaussian_optimizer_class,,331,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_test.py,testWriteOutAndReloadSGD
tensorflow_privacy.privacy.optimizers.dp_optimizer_vectorized,dp_optimizer_vectorized.make_vectorized_optimizer_class,,129,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tensorflow_privacy\privacy\optimizers\dp_optimizer_vectorized_test.py,testComputeGradientsOverrideWarning
tensorflow_privacy.privacy.bolt_on.models,models.BoltOnModel,,47,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tutorials\bolton_tutorial.py,
tensorflow_privacy.privacy.bolt_on.losses,losses.StrongConvexBinaryCrossentropy,,57,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tutorials\bolton_tutorial.py,
tensorflow_privacy.privacy.bolt_on.losses,losses.StrongConvexBinaryCrossentropy,,158,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tutorials\bolton_tutorial.py,
tensorflow_privacy.privacy.analysis.privacy_ledger,privacy_ledger.PrivacyLedger,,95,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tutorials\lm_dpsgd_tutorial.py,rnn_model_fn
tensorflow_privacy.privacy.optimizers.dp_optimizer,dp_optimizer.DPAdamGaussianOptimizer,,99,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tutorials\lm_dpsgd_tutorial.py,rnn_model_fn
tensorflow_privacy.privacy.optimizers.dp_optimizer,dp_optimizer.DPGradientDescentGaussianOptimizer,,69,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tutorials\mnist_dpsgd_tutorial.py,cnn_model_fn
tensorflow_privacy.privacy.analysis.compute_dp_sgd_privacy_lib,compute_dp_sgd_privacy_lib.compute_dp_sgd_privacy,,132,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tutorials\mnist_dpsgd_tutorial.py,main
tensorflow_privacy.privacy.optimizers.dp_optimizer,dp_optimizer.DPGradientDescentGaussianOptimizer,,72,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tutorials\mnist_dpsgd_tutorial_tpu.py,cnn_model_fn
tensorflow_privacy.privacy.analysis.compute_dp_sgd_privacy_lib,compute_dp_sgd_privacy_lib.compute_dp_sgd_privacy,,156,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tutorials\mnist_dpsgd_tutorial_tpu.py,main
tensorflow_privacy.privacy.optimizers.dp_optimizer_vectorized,dp_optimizer_vectorized.VectorizedDPSGD,,100,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tutorials\mnist_dpsgd_tutorial_vectorized.py,cnn_model_fn
tensorflow_privacy.privacy.optimizers.dp_optimizer,dp_optimizer.DPGradientDescentGaussianOptimizer,,79,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tutorials\mnist_lr_tutorial.py,lr_model_fn
tensorflow_privacy.privacy.optimizers.dp_optimizer,dp_optimizer.DPAdamGaussianOptimizer,,102,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\07_train\privacy\tutorials\movielens_tutorial.py,nn_model_fn
privacy.analysis.rdp_accountant,rdp_accountant.compute_rdp,,79,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\analysis\rdp_accountant_test.py,test_compute_rdp_no_data
privacy.analysis.rdp_accountant,rdp_accountant.compute_rdp,,83,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\analysis\rdp_accountant_test.py,test_compute_rdp_no_sampling
privacy.analysis.rdp_accountant,rdp_accountant.compute_rdp,,86,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\analysis\rdp_accountant_test.py,test_compute_rdp_scalar
privacy.analysis.rdp_accountant,rdp_accountant.compute_rdp,,90,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\analysis\rdp_accountant_test.py,test_compute_rdp_sequence
privacy.analysis.rdp_accountant,rdp_accountant._compute_log_a,,112,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\analysis\rdp_accountant_test.py,test_compute_log_a_equals_mp
privacy.analysis.rdp_accountant,rdp_accountant.compute_rdp,,118,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\analysis\rdp_accountant_test.py,test_get_privacy_spent_check_target_delta
privacy.analysis.rdp_accountant,rdp_accountant.get_privacy_spent,,119,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\analysis\rdp_accountant_test.py,test_get_privacy_spent_check_target_delta
privacy.analysis.rdp_accountant,rdp_accountant.compute_rdp,,126,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\analysis\rdp_accountant_test.py,test_get_privacy_spent_check_target_eps
privacy.analysis.rdp_accountant,rdp_accountant.get_privacy_spent,,127,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\analysis\rdp_accountant_test.py,test_get_privacy_spent_check_target_eps
privacy.analysis.rdp_accountant,rdp_accountant.compute_rdp,,136,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\analysis\rdp_accountant_test.py,test_check_composition
privacy.analysis.rdp_accountant,rdp_accountant.get_privacy_spent,,141,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\analysis\rdp_accountant_test.py,test_check_composition
privacy.analysis.rdp_accountant,rdp_accountant.compute_rdp,,144,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\analysis\rdp_accountant_test.py,test_check_composition
privacy.analysis.rdp_accountant,rdp_accountant.get_privacy_spent,,148,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\analysis\rdp_accountant_test.py,test_check_composition
privacy.optimizers.gaussian_query,gaussian_query.GaussianAverageQuery,,43,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\dp_optimizer.py,__init__
privacy.optimizers.dp_optimizer,dp_optimizer.make_optimizer_class,,130,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\dp_optimizer_test.py,testComputeGradientsOverrideWarning
privacy.optimizers.dp_optimizer,dp_optimizer.DPGradientDescentOptimizer,,145,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\dp_optimizer_test.py,linear_model_fn
privacy.optimizers.gaussian_query,gaussian_query.GaussianSumQuery,,59,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\gaussian_query_test.py,test_gaussian_sum_no_clip_no_noise
privacy.optimizers.gaussian_query,gaussian_query.GaussianSumQuery,,71,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\gaussian_query_test.py,test_gaussian_sum_with_clip_no_noise
privacy.optimizers.gaussian_query,gaussian_query.GaussianSumQuery,,83,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\gaussian_query_test.py,test_gaussian_sum_with_noise
privacy.optimizers.gaussian_query,gaussian_query.GaussianAverageQuery,,99,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\gaussian_query_test.py,test_gaussian_average_no_noise
privacy.optimizers.gaussian_query,gaussian_query.GaussianAverageQuery,,112,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\gaussian_query_test.py,test_gaussian_average_with_noise
privacy.optimizers.gaussian_query,gaussian_query.GaussianSumQuery,,129,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\gaussian_query_test.py,test_incompatible_records
privacy.optimizers.gaussian_query,gaussian_query.GaussianSumQuery,,31,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,
privacy.optimizers.gaussian_query,gaussian_query.GaussianSumQuery,,62,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_nested_gaussian_sum_no_clip_no_noise
privacy.optimizers.gaussian_query,gaussian_query.GaussianSumQuery,,64,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_nested_gaussian_sum_no_clip_no_noise
privacy.optimizers.nested_query,nested_query.NestedQuery,,67,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_nested_gaussian_sum_no_clip_no_noise
privacy.optimizers.gaussian_query,gaussian_query.GaussianAverageQuery,,79,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_nested_gaussian_average_no_clip_no_noise
privacy.optimizers.gaussian_query,gaussian_query.GaussianAverageQuery,,81,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_nested_gaussian_average_no_clip_no_noise
privacy.optimizers.nested_query,nested_query.NestedQuery,,84,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_nested_gaussian_average_no_clip_no_noise
privacy.optimizers.gaussian_query,gaussian_query.GaussianAverageQuery,,96,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_nested_gaussian_average_with_clip_no_noise
privacy.optimizers.gaussian_query,gaussian_query.GaussianAverageQuery,,98,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_nested_gaussian_average_with_clip_no_noise
privacy.optimizers.nested_query,nested_query.NestedQuery,,101,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_nested_gaussian_average_with_clip_no_noise
privacy.optimizers.gaussian_query,gaussian_query.GaussianSumQuery,,113,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_complex_nested_query
privacy.optimizers.gaussian_query,gaussian_query.GaussianAverageQuery,,115,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_complex_nested_query
privacy.optimizers.gaussian_query,gaussian_query.GaussianSumQuery,,117,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_complex_nested_query
privacy.optimizers.nested_query,nested_query.NestedQuery,,120,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_complex_nested_query
privacy.optimizers.gaussian_query,gaussian_query.GaussianSumQuery,,136,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_nested_query_with_noise
privacy.optimizers.gaussian_query,gaussian_query.GaussianAverageQuery,,138,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_nested_query_with_noise
privacy.optimizers.nested_query,nested_query.NestedQuery,,140,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_nested_query_with_noise
privacy.optimizers.nested_query,nested_query.NestedQuery,,165,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\nested_query_test.py,test_record_incompatible_with_query
privacy.optimizers.no_privacy_query,no_privacy_query.NoPrivacySumQuery,,58,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\no_privacy_query_test.py,test_no_privacy_sum
privacy.optimizers.no_privacy_query,no_privacy_query.NoPrivacyAverageQuery,,69,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\no_privacy_query_test.py,test_no_privacy_average
privacy.optimizers.no_privacy_query,no_privacy_query.NoPrivacySumQuery,,80,C:\Users\fpatr\PycharmProjects\Fairness-library-paper./data/clones\ChubaOraka\data-science-on-aws-workshop-2021-06-28\10_pipeline\kubeflow\wip\privacy\optimizers\no_privacy_query_test.py,test_incompatible_records
